ID;HTS;TAMHOGAR;INGFAM;SEXO;AUTLIC;HORA;ORIGEN;DESTINO;JEFEHOGAR;NUMAUTO;NUMEST;NUMTRAB;LICTOT;CANTALT;ELECCION;TV1;TV2;TV3;TV4;TV5;TV6;TV7;TV8;TV9;TV6A;TV6M;TV7A;TV7M;TV8T;TV8M;TV9B;TV9M;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TE3;TE4;TE5;TE6;TE7;TE8;TE9;CT1;CT2;CT3;CT4;CT5;CT6;CT7;CT8;CT9;DISP1;DISP2;DISP3;DISP4;DISP5;DISP6;DISP7;DISP8;DISP9
407;48;6;60;0;1;720;322;700;0;2;2;2;2;8;1;17.07;17.07;16.93;0;26.13;20.62;24.53;19.72;23.28;5.52;15.1;9.43;15.1;4.62;15.1;8.18;15.1;1.2;1.2;1.2;0;1.32;1.8;1.8;1.57;1.57;1;0;0.5;1.3;1.3;2.3;1.6;1.39;0.68;2.04;0;0.68;1.53;0.48;1.29;1.05;1;1;1;0;1;1;1;1;1
408;44;4;200;1;1;800;411;511;1;2;0;2;2;8;5;15.87;15.97;14.52;0;21.32;15.43;31.97;14.68;15.18;3.53;11.9;20.07;11.9;2.78;11.9;3.28;11.9;5.4;0;11.17;0;2.88;4.92;3.72;10.2;10.2;1.3;0;0.5;3.2;3.2;4.5;3.4;5.75;2.35;2.72;0;1.36;2.04;0.88;2.21;2.21;1;1;1;0;1;1;1;1;1
409;48;6;60;0;1;720;322;700;0;2;2;2;2;8;1;17.07;17.07;16.93;0;26.13;20.62;24.53;19.72;23.28;5.52;15.1;9.43;15.1;4.62;15.1;8.18;15.1;1.2;1.2;1.2;0;1.32;1.8;1.8;1.57;1.57;1;0;0.5;1.3;1.3;2.3;1.6;1.39;0.68;2.04;0;0.68;1.53;0.48;1.29;1.05;1;1;1;0;1;1;1;1;1
410;44;4;200;1;1;800;411;511;1;2;0;2;2;8;5;15.87;15.97;14.52;0;21.32;15.43;31.97;14.68;15.18;3.53;11.9;20.07;11.9;2.78;11.9;3.28;11.9;5.4;0;11.17;0;2.88;4.92;3.72;10.2;10.2;1.3;0;0.5;3.2;3.2;4.5;3.4;5.75;2.35;2.72;0;1.36;2.04;0.88;2.21;2.21;1;1;1;0;1;1;1;1;1
411;42;4;120;0;1;815;330;700;1;1;1;2;1;5;1;12.28;0;0;0;25.8;14.32;0;13.02;13.53;2.82;11.5;0;0;1.52;11.5;2.03;11.5;5.4;0;0;0;4.2;2.03;0;3.23;4.43;0;0;0.6;1.3;0;2.3;1.9;4.86;0;0;0;0.58;1.16;0;1.46;1.12;1;0;0;0;1;1;0;1;1
412;44;4;200;0;1;830;108;701;0;3;2;2;2;7;1;12.23;12.23;0;0;23.22;19.1;20;17.7;20.5;5.1;14;6;14;3.7;14;6.5;14;8.4;8.4;0;0;4.57;2.03;2.03;9.6;1.8;0;0;3.5;1.3;1.3;2.3;3;1.22;0.61;0;0;0.68;1.6;0.48;1.46;1.12;1;1;0;0;1;1;1;1;1
413;45;3;18;1;1;800;311;511;1;1;1;1;1;7;4;10.47;0;10.18;6.4;13.82;8.7;0;9.28;9.68;2.3;6.4;0;0;2.88;6.4;3.28;6.4;5.4;0;11.28;18.83;5.03;4.92;0;4.92;4.92;2.3;3.2;3;3.2;0;5.5;5.9;2.86;0;2.72;0.85;1.36;2.01;0;2.21;2.21;1;0;1;1;1;1;0;1;1
414;40;3;70;0;0.33;840;706;701;0;1;0;1;3;3;4;0;0;6.52;6.5;14.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.78;4.02;2.03;0;0;0;0;0.3;1.3;0.2;0;0;0;0;0;0;2.04;0.44;0.68;0;0;0;0;0;0;1;1;1;0;0;0;0
415;45;3;18;1;1;800;311;511;1;1;1;1;1;7;4;10.47;0;10.18;6.4;13.82;8.7;0;9.28;9.68;2.3;6.4;0;0;2.88;6.4;3.28;6.4;5.4;0;11.28;18.83;5.03;4.92;0;4.92;4.92;2.3;3.2;3;3.2;0;5.5;5.9;2.86;0;2.72;0.85;1.36;2.01;0;2.21;2.21;1;0;1;1;1;1;0;1;1
416;40;3;55;0;1;840;111;701;0;1;0;1;1;3;7;0;0;0;0;31.07;0;14.78;0;19.7;0;0;9.68;5.1;0;0;5.7;14;0;0;0;0;10.08;0;2.03;0;10.68;0;0;3.3;0;1.3;0;3;0;0;0;0;0.68;0;0.48;0;1.12;0;0;0;0;1;0;1;0;1
417;40;3;55;0;1;840;111;701;0;1;0;1;1;3;7;0;0;0;0;31.07;0;14.78;0;19.7;0;0;9.68;5.1;0;0;5.7;14;0;0;0;0;10.08;0;2.03;0;10.68;0;0;3.3;0;1.3;0;3;0;0;0;0;0.68;0;0.48;0;1.12;0;0;0;0;1;0;1;0;1
418;45;4;160;0;0;830;707;701;0;0;0;2;0;4;4;0;6.65;7.35;7.8;16.7;0;0;0;0;0;0;0;0;0;0;0;0;0;3.37;1.8;2.4;2.03;0;0;0;0;0.3;1.3;0.2;0;0;0;0;0;0.31;2.04;0.44;0.68;0;0;0;0;0;1;1;1;1;0;0;0;0
419;40;3;90;0;0;800;502;113;0;0;0;1;0;2;4;0;0;0;10.3;13.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.37;6.97;0;0;0;0;0;3.2;0.2;0;0;0;0;0;0;0;0.85;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
420;50;5;150;0;0.25;815;304;701;0;1;0;5;4;3;4;0;0;7.73;6.5;16.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.32;1.2;1.57;0;0;0;0;0.3;1.3;0.2;0;0;0;0;0;0;2.04;0.44;0.68;0;0;0;0;0;0;1;1;1;0;0;0;0
421;50;5;150;0;0.25;815;304;701;0;1;0;5;4;3;4;0;0;7.73;6.5;16.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.32;1.2;1.57;0;0;0;0;0.3;1.3;0.2;0;0;0;0;0;0;2.04;0.44;0.68;0;0;0;0;0;0;1;1;1;0;0;0;0
422;35;3;80;1;1;815;414;512;1;1;0;2;1;6;1;17.62;0;17.73;0;22.55;18.73;0;17.98;18.77;6.03;12.7;0;0;5.28;12.7;6.07;12.7;7.68;0;2.17;0;11.63;4.32;0;3.83;12.12;1.3;0;0.7;3.2;0;4.5;3.5;5.03;0;3.06;0;1.36;2.35;0;2.21;2.21;1;0;1;0;1;1;0;1;1
423;55;4;140;1;1;830;413;701;1;2;2;2;2;8;6;20.17;20.17;24.35;0;31.72;19.95;38.58;20.85;25.53;5.95;14;24.58;14;6.85;14;11.53;14;6.37;6.37;8.28;0;8.28;7.2;7.2;12.12;12.12;0.8;0;1.8;1.3;1.3;2.08;2;1.43;0.71;1.7;0;0.68;0.88;0.48;1.46;1.12;1;1;1;0;1;1;1;1;1
424;35;3;80;1;1;815;414;512;1;1;0;2;1;6;1;17.62;0;17.73;0;22.55;18.73;0;17.98;18.77;6.03;12.7;0;0;5.28;12.7;6.07;12.7;7.68;0;2.17;0;11.63;4.32;0;3.83;12.12;1.3;0;0.7;3.2;0;4.5;3.5;5.03;0;3.06;0;1.36;2.35;0;2.21;2.21;1;0;1;0;1;1;0;1;1
425;55;4;140;1;1;830;413;701;1;2;2;2;2;8;6;20.17;20.17;24.35;0;31.72;19.95;38.58;20.85;25.53;5.95;14;24.58;14;6.85;14;11.53;14;6.37;6.37;8.28;0;8.28;7.2;7.2;12.12;12.12;0.8;0;1.8;1.3;1.3;2.08;2;1.43;0.71;1.7;0;0.68;0.88;0.48;1.46;1.12;1;1;1;0;1;1;1;1;1
426;52;9;250;1;0.57;840;406;701;0;4;3;5;7;6;5;0;0;11.33;0;20.33;14.23;23.5;12.65;17.53;5.13;9.1;14.4;9.1;3.55;9.1;8.43;9.1;0;0;3.97;0;3.97;7.2;7.2;6.37;7.43;0.5;0;0.6;1.3;1.3;1.8;1.8;0;0;1.7;0;0.68;1.29;0.44;1.46;1.12;0;0;1;0;1;1;1;1;1
427;45;5;250;0;0.4;835;311;701;0;2;1;3;5;3;4;0;0;11.18;12.9;24.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.6;13.2;9.6;0;0;0;0;0.4;1.3;0.7;0;0;0;0;0;0;2.04;0.44;0.68;0;0;0;0;0;0;1;1;1;0;0;0;0
428;45;7;150;1;0.8;820;330;701;0;4;1;4;5;5;7;14.18;14.18;11.93;0;0;13.2;26.18;0;0;1.5;11.7;14.48;11.7;0;0;0;0;0.6;0.6;12.48;0;0;7.2;7.2;0;0;0.4;0;0;1.3;1.3;0;0;1.09;0.54;2.04;0;0;0.85;0.44;0;0;1;1;1;0;0;1;1;0;0
429;40;6;50;0;1;800;411;512;0;2;1;3;1;5;8;0;15.95;0;0;17.88;0;17.6;14.82;15;0;0;4.9;12.7;2.12;12.7;2.3;12.7;0;0;0;0;4.8;0;1.92;2.63;2.63;0;0;0.5;0;3.2;3.8;3.4;0;1.56;0;0;1.36;0;0.78;1.94;2.11;0;1;0;0;1;0;1;1;1
430;44;4;37;1;1;750;317;113;1;1;3;1;1;4;4;9.02;0;8.78;9.5;14.87;0;0;0;0;0;0;0;0;0;0;0;0;2.4;0;7.08;13.57;5.03;0;0;0;0;0.5;3.2;1.1;0;0;0;0;4.15;0;2.72;0.85;1.36;0;0;0;0;1;0;1;1;1;0;0;0;0
431;40;3;250;1;1;810;124;701;0;3;0;3;3;8;6;13.03;13.03;16.63;0;28.82;16.33;20.35;15.6;17;3.43;12.9;7.45;12.9;1.6;14;3;14;4.57;4.57;7.43;0;7.43;7.2;7.2;9.48;9.48;0.6;0;1.6;1.3;1.3;1.9;2.1;5.07;0.82;1.7;0;0.68;0.78;0.48;1.46;1.12;1;1;1;0;1;1;1;1;1
432;42;4;40;0;0;800;207;511;1;0;2;2;0;2;4;0;0;0;2.9;6.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.77;4.2;0;0;0;0;0;3.2;5;0;0;0;0;0;0;0;0.85;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
433;50;5;140;1;0.5;830;704;700;1;1;3;2;2;5;4;6.37;6.37;5.8;4.68;10;0;0;0;0;0;0;0;0;0;0;0;0;0.72;0.72;4.08;9.72;4.2;0;0;0;0;0.2;1.3;0.1;0;0;0;0;1.02;0.17;1.7;0.44;0.68;0;0;0;0;1;1;1;1;1;0;0;0;0
434;40;6;130;1;0.5;805;318;117;1;1;2;1;2;4;4;9.65;10.37;0;9.3;11.32;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;3.72;4.43;0;0;0;0;0;3.2;0.2;0;0;0;0;3.64;1.6;0;0.75;1.36;0;0;0;0;1;1;0;1;1;0;0;0;0
435;42;4;90;1;0.5;800;314;511;1;1;1;2;2;8;6;11.27;10.98;11.42;0;11.83;8.57;14.92;8.68;8.85;1.27;7.3;7.62;7.3;1.38;7.3;1.55;7.3;11.4;0;15.48;0;3.23;5.88;3.72;4.32;4.32;2.3;0;0.2;3.2;3.2;5.5;3.3;5.78;1.19;2.72;0;1.36;1.36;0.85;2.21;2.21;1;1;1;0;1;1;1;1;1
436;44;6;60;0;1;820;318;112;0;1;1;2;1;2;4;0;0;0;9.5;15.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.03;1.2;0;0;0;0;0;3.2;1.3;0;0;0;0;0;0;0;0.75;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
437;45;9;73;1;1;745;502;113;1;1;5;1;1;2;4;0;0;0;10.6;13.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.2;3.23;0;0;0;0;0;3.2;0.2;0;0;0;0;0;0;0;0.85;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
438;44;4;25;1;0;700;405;511;0;0;2;2;0;3;5;0;0;0;0;19.32;0;0;17.25;16.87;0;0;0;0;5.35;11.9;6.27;10.6;0;0;0;0;12;0;0;6.83;6.83;0;0;0.2;0;0;5.5;4.1;0;0;0;0;1.36;0;0;1.87;2.21;0;0;0;0;1;0;0;1;1
439;48;3;110;1;0.5;800;313;511;1;1;1;2;2;8;1;7.33;8.53;7.08;0;13.22;10.68;21.25;10.48;12.18;4.28;6.4;14.85;6.4;3.18;7.3;6.78;5.4;7.68;0;9.48;0;7.43;4.92;3.72;8.52;9.23;0.5;0;1.1;3.2;3.2;3.7;4.3;3.2;0.82;2.72;0;1.36;2.07;0.88;2.21;2.21;1;1;1;0;1;1;1;1;1
440;44;4;32;0;1;730;409;511;1;1;2;2;1;3;8;0;0;0;0;30.58;0;0;19.97;23.4;0;0;0;0;8.07;11.9;11.5;11.9;0;0;0;0;6.83;0;0;3.72;7.92;0;0;3;0;0;3.7;8;0;0;0;0;1.36;0;0;2.21;2.21;0;0;0;0;1;0;0;1;1
441;44;4;140;1;0.5;755;411;511;1;1;2;2;2;5;8;15.82;16.47;0;0;0;13.97;16.97;14.03;0;2.07;11.9;5.07;11.9;2.13;11.9;0;0;7.8;0;0;0;0;4.92;3.72;4.32;0;0;0;0;3.2;3.2;3.7;0;7;1.5;0;0;0;1.9;0.88;1.87;0;1;1;0;0;0;1;1;1;0
442;45;2;70;1;0;700;405;512;1;0;0;1;0;4;5;0;0;12.43;0;18.08;0;0;17.17;16.37;0;0;0;0;4.47;12.7;4.97;11.4;0;0;6.12;0;6.12;0;0;11.17;11.17;2.3;0;0.2;0;0;5.5;4.1;0;0;2.04;0;1.36;0;0;2.21;2.21;0;0;1;0;1;0;0;1;1
443;45;4;60;0;0;740;502;104;1;0;1;1;0;2;5;0;0;0;12.3;14.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.83;11.28;0;0;0;0;0;3.2;0.2;0;0;0;0;0;0;0;0.85;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
444;48;6;60;1;0;750;504;117;1;0;2;2;0;3;4;0;0;7;6.5;9.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.43;18.97;10.32;0;0;0;0;0.4;2;0.2;0;0;0;0;0;0;2.72;0.37;1.36;0;0;0;0;0;0;1;1;1;0;0;0;0
445;48;6;60;1;0;750;504;117;1;0;2;2;0;3;4;0;0;7;6.5;9.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.43;18.97;10.32;0;0;0;0;0.4;2;0.2;0;0;0;0;0;0;2.72;0.37;1.36;0;0;0;0;0;0;1;1;1;0;0;0;0
446;40;4;50;1;0;810;405;512;1;0;1;1;0;4;5;0;0;15.37;0;20.4;0;0;16.48;16.68;0;0;0;0;5.08;11.4;5.28;11.4;0;0;14.4;0;3.83;0;0;8.88;8.88;2.3;0;3.5;0;0;5.5;4.1;0;0;2.72;0;1.36;0;0;1.87;2.21;0;0;1;0;1;0;0;1;1
447;42;7;100;0;0.75;810;502;112;0;3;1;4;4;4;5;11.22;11.72;0;9.5;16.58;0;0;0;0;0;0;0;0;0;0;0;0;5.4;0;0;5.52;1.2;0;0;0;0;0;3.2;1.3;0;0;0;0;4.52;1.73;0;0.85;1.36;0;0;0;0;1;1;0;1;1;0;0;0;0
448;45;4;100;0;0;815;314;117;0;0;1;2;2;2;4;0;0;0;8.1;10.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.2;5.77;0;0;0;0;0;3.2;0.2;0;0;0;0;0;0;0;0.75;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
449;40;5;23;0;0;700;411;511;1;0;1;2;1;3;5;0;0;0;0;17.17;0;0;14.43;14.82;0;0;0;0;2.53;11.9;2.92;11.9;0;0;0;0;6.23;0;0;5.77;5.77;0;0;0.5;0;0;5.5;3.4;0;0;0;0;1.36;0;0;2.21;2.21;0;0;0;0;1;0;0;1;1
450;46;2;27;1;0;810;213;512;0;0;0;1;0;2;5;0;0;0;0;1.62;0;0;0;7.02;0;0;0;0;0;0;3.32;3.7;0;0;0;0;8.88;0;0;0;2.52;0;0;0.1;0;0;0;3.7;0;0;0;0;1.36;0;0;0;2.21;0;0;0;0;1;0;0;0;1
451;40;12;80;0;0.2;740;311;512;0;1;3;1;5;7;5;11.25;11.25;0;0;17.4;10.68;25.83;11.08;11.92;3.48;7.2;18.63;7.2;3.88;7.2;4.72;7.2;5.4;0;0;0;6;3.12;1.92;5.03;5.03;0;0;0.2;3.2;3.2;5.5;5.9;3.06;1.02;0;0;1.36;2.01;0.88;2.21;2.21;1;1;0;0;1;1;1;1;1
452;45;4;45;1;1;800;315;512;1;2;0;2;2;7;5;11.27;11.68;0;0;13.82;11.28;21.65;11.97;12.38;3.18;8.1;13.55;8.1;3.87;8.1;4.28;8.1;5.4;0;0;0;2.63;3.37;2.17;3.12;3.12;0;0;1.8;3.2;3.2;5.5;5;3.26;1.16;0;0;1.36;2.11;0.88;2.21;2.21;1;1;0;0;1;1;1;1;1
453;45;4;45;1;1;800;315;512;1;2;0;2;2;7;5;11.27;11.68;0;0;13.82;11.28;21.65;11.97;12.38;3.18;8.1;13.55;8.1;3.87;8.1;4.28;8.1;5.4;0;0;0;2.63;3.37;2.17;3.12;3.12;0;0;1.8;3.2;3.2;5.5;5;3.26;1.16;0;0;1.36;2.11;0.88;2.21;2.21;1;1;0;0;1;1;1;1;1
454;45;5;76;1;1;750;502;117;1;1;1;2;1;3;4;0;0;8.73;10.3;12.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.17;3.97;4.43;0;0;0;0;0.6;3.2;0.2;0;0;0;0;0;0;2.72;0.75;1.36;0;0;0;0;0;0;1;1;1;0;0;0;0
455;45;5;76;1;1;750;502;117;1;1;1;2;1;3;4;0;0;8.73;10.3;12.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.17;3.97;4.43;0;0;0;0;0.6;3.2;0.2;0;0;0;0;0;0;2.72;0.75;1.36;0;0;0;0;0;0;1;1;1;0;0;0;0
456;44;4;23;1;0;740;302;117;1;0;1;1;0;2;5;0;0;0;4.9;4.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.97;5.17;0;0;0;0;0;3.2;0.1;0;0;0;0;0;0;0;0.85;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
457;48;7;80;0;0.5;800;502;112;0;1;3;3;2;3;4;0;11.87;0;8.7;16.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.77;6.83;0;0;0;0;0;2;1.3;0;0;0;0;0;1.36;0;0.37;1.36;0;0;0;0;0;1;0;1;1;0;0;0;0
458;48;7;80;0;0.5;800;502;112;0;1;3;3;2;3;4;0;11.87;0;8.7;16.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.77;6.83;0;0;0;0;0;2;1.3;0;0;0;0;0;1.36;0;0.37;1.36;0;0;0;0;0;1;0;1;1;0;0;0;0
459;45;3;130;1;1;805;504;107;1;1;1;2;1;3;5;10.53;0;0;8.1;10.62;0;0;0;0;0;0;0;0;0;0;0;0;5.4;0;0;11.52;1.43;0;0;0;0;0;3.2;0.2;0;0;0;0;3.71;0;0;0.75;1.36;0;0;0;0;1;0;0;1;1;0;0;0;0
460;48;3;80;1;0.5;830;314;107;1;1;1;1;2;5;5;9.28;9.95;8.17;8.1;12.77;0;0;0;0;0;0;0;0;0;0;0;0;10.32;0.48;19.92;15.12;4.8;0;0;0;0;0.5;3.2;0.2;0;0;0;0;6.83;1.16;1.36;0.75;1.36;0;0;0;0;1;1;1;1;1;0;0;0;0
461;48;3;80;1;0.5;830;314;107;1;1;1;1;2;5;5;9.28;9.95;8.17;8.1;12.77;0;0;0;0;0;0;0;0;0;0;0;0;10.32;0.48;19.92;15.12;4.8;0;0;0;0;0.5;3.2;0.2;0;0;0;0;6.83;1.16;1.36;0.75;1.36;0;0;0;0;1;1;1;1;1;0;0;0;0
462;54;2;75;1;0.5;810;314;114;1;1;0;2;2;4;4;10.47;11.32;0;10.2;17.12;0;0;0;0;0;0;0;0;0;0;0;0;6.97;0;0;8.17;2.52;0;0;0;0;0;3.2;3.5;0;0;0;0;4.28;0.99;0;0.75;1.36;0;0;0;0;1;1;0;1;1;0;0;0;0
463;48;1;40;0;0;730;508;700;1;0;0;1;0;4;5;0;0;17.87;0;32.08;0;0;17.7;19.3;0;0;0;0;2.6;15.1;4.2;15.1;0;0;0.72;0;0.83;0;0;6.6;6.6;0.5;0;2.3;0;0;1.8;1.8;0;0;1.7;0;0.68;0;0;1.46;1.12;0;0;1;0;1;0;0;1;1
